spec,family,rp,out,preproc,extractor,params,spec_sim,codec,task,seed,dim,F,C,epochs,sim,weight,multi,proto_bits,quant_train,val_acc,id_acc,margin_id,geom_fid,fit_s,acc_noise_0.5,acc_drop_0.2,acc_flip_0.05,mem_kb,vec_bits,ops_per_query,ext_bits,ext_ops,rp_density,rp_rank,acc_shift_6,margin_ood,acc_shift_12,acc_shift_18
ce+signrff,rff,rff,bipolar,none,ce,"{""bw_select"": ""val""}",,,shift,2,4096,128,30,30,cosine,uniform,1,32,0,0.9958333373069763,0.9946666359901428,0.4084332585334778,0.6638398224032948,0.035,0.9913333058357239,0.9933333396911621,0.9946666359901428,2544.0,32.0,651264,798720,24704,,,0.9106666445732117,0.20971208810806274,0.5733333230018616,0.1626666635274887
ce+learned,learned,learned,bipolar,none,ce,"{""epochs"": 60}",,,shift,2,4096,128,30,30,cosine,uniform,1,32,0,0.9975000023841858,0.9979999661445618,0.49404677748680115,0.9257821822136146,0.286,0.9953333139419556,0.9959999918937683,0.9979999661445618,2529.0,1.0,651520,798720,24704,,,0.9120000004768372,0.3063274323940277,0.6066666841506958,0.3973333239555359
supcon+gauss,linear,gaussian,bipolar,none,supcon,,,,shift,2,4096,128,30,30,cosine,uniform,1,32,0,0.9983333349227905,0.996666669845581,0.45256590843200684,0.9925124808503812,0.38,0.9959999918937683,0.996666669845581,0.996666669845581,2528.0,1.0,651264,798720,24704,1.0,128.0,0.9353333115577698,0.29597073793411255,0.6473333239555359,0.38999998569488525
supcon+signrff,rff,rff,bipolar,none,supcon,"{""bw_select"": ""val""}",,,shift,2,4096,128,30,30,cosine,uniform,1,32,0,0.9983333349227905,0.9973333477973938,0.4505636692047119,0.6905723530889574,0.029,0.9959999918937683,0.9973333477973938,0.9973333477973938,2544.0,32.0,651264,798720,24704,,,0.934666633605957,0.2822071611881256,0.6473333239555359,0.3726666569709778
supcon+learned,learned,learned,bipolar,none,supcon,"{""epochs"": 60}",,,shift,2,4096,128,30,30,cosine,uniform,1,32,0,0.9958333373069763,0.9973333477973938,0.5458251237869263,0.9132703035881474,0.286,0.9946666359901428,0.9953333139419556,0.9973333477973938,2529.0,1.0,651520,798720,24704,,,0.9246666431427002,0.3535696268081665,0.628000020980835,0.3633333146572113
proxy+gauss,linear,gaussian,bipolar,none,proxy,,,,shift,2,4096,128,30,30,cosine,uniform,1,32,0,0.9975000023841858,0.9946666359901428,0.39718562364578247,0.9941384995157501,0.383,0.9940000176429749,0.9946666359901428,0.9946666359901428,2528.0,1.0,651264,798720,24704,1.0,128.0,0.9259999990463257,0.25802549719810486,0.6146666407585144,0.3493333160877228
proxy+signrff,rff,rff,bipolar,none,proxy,"{""bw_select"": ""val""}",,,shift,2,4096,128,30,30,cosine,uniform,1,32,0,0.9983333349227905,0.9940000176429749,0.4114566147327423,0.5736610124944846,0.025,0.9933333396911621,0.9953333139419556,0.9940000176429749,2544.0,32.0,651264,798720,24704,,,0.9266666769981384,0.20425689220428467,0.5659999847412109,0.11933333426713943
proxy+learned,learned,learned,bipolar,none,proxy,"{""epochs"": 60}",,,shift,2,4096,128,30,30,cosine,uniform,1,32,0,0.996666669845581,0.9953333139419556,0.517045795917511,0.9524377517662674,0.293,0.9940000176429749,0.9946666359901428,0.9953333139419556,2529.0,1.0,651520,798720,24704,,,0.9139999747276306,0.31796735525131226,0.5733333230018616,0.304666668176651
arc+gauss,linear,gaussian,bipolar,none,arc,,,,shift,2,4096,128,30,30,cosine,uniform,1,32,0,0.9975000023841858,0.996666669845581,0.42660993337631226,0.9879111029351044,0.357,0.9153333306312561,0.9946666359901428,0.996666669845581,2528.0,1.0,651264,798720,24704,1.0,128.0,0.921999990940094,0.2585682272911072,0.6146666407585144,0.343999981880188
arc+signrff,rff,rff,bipolar,none,arc,"{""bw_select"": ""val""}",,,shift,2,4096,128,30,30,cosine,uniform,1,32,0,0.9983333349227905,0.9973333477973938,0.23095832765102386,0.6059750721163636,0.04,0.9200000166893005,0.9940000176429749,0.996666669845581,2544.0,32.0,651264,798720,24704,,,0.9239999651908875,0.1482594609260559,0.6106666326522827,0.35333332419395447
arc+learned,learned,learned,bipolar,none,arc,"{""epochs"": 60}",,,shift,2,4096,128,30,30,cosine,uniform,1,32,0,0.9975000023841858,0.996666669845581,0.5539368987083435,0.9467731575417232,0.279,0.918666660785675,0.9940000176429749,0.9973333477973938,2529.0,1.0,651520,798720,24704,,,0.9099999666213989,0.3263663053512573,0.6113333106040955,0.35466665029525757
cluster4+gauss,linear,gaussian,bipolar,none,clustered,,,,shift,2,4096,128,30,30,cosine,uniform,1,32,0,0.9900000095367432,0.9919999837875366,0.3322930335998535,0.994996897093894,0.2,0.9926666617393494,0.9893333315849304,0.9926666617393494,2528.0,1.0,651264,53760,24704,1.0,128.0,0.9133332967758179,0.21451057493686676,0.6293333172798157,0.4373333156108856
cluster4+signrff,rff,rff,bipolar,none,clustered,"{""bw_select"": ""val""}",,,shift,2,4096,128,30,30,cosine,uniform,1,32,0,0.9900000095367432,0.9926666617393494,0.18772561848163605,0.7698920845546432,0.041,0.9933333396911621,0.9919999837875366,0.9926666617393494,2544.0,32.0,651264,53760,24704,,,0.9139999747276306,0.13055600225925446,0.6240000128746033,0.42533332109451294
cluster4+learned,learned,learned,bipolar,none,clustered,"{""epochs"": 60}",,,shift,2,4096,128,30,30,cosine,uniform,1,32,0,0.9958333373069763,0.9959999918937683,0.48839038610458374,0.9051817939054383,0.283,0.9940000176429749,0.9940000176429749,0.9953333139419556,2529.0,1.0,651520,53760,24704,,,0.9173333048820496,0.3064135015010834,0.6259999871253967,0.42533332109451294
cluster8+gauss,linear,gaussian,bipolar,none,clustered,,,,shift,2,4096,128,30,30,cosine,uniform,1,32,0,0.9933333396911621,0.9940000176429749,0.34545621275901794,0.9950630240911399,0.241,0.9933333396911621,0.9913333058357239,0.9940000176429749,2528.0,1.0,651264,78592,24704,1.0,128.0,0.9099999666213989,0.21690905094146729,0.6046666502952576,0.4046666622161865
cluster8+signrff,rff,rff,bipolar,none,clustered,"{""bw_select"": ""val""}",,,shift,2,4096,128,30,30,cosine,uniform,1,32,0,0.9958333373069763,0.9946666359901428,0.4021436274051666,0.6913741923681505,0.025,0.9933333396911621,0.9933333396911621,0.9946666359901428,2544.0,32.0,651264,78592,24704,,,0.9086666703224182,0.20963126420974731,0.5706666707992554,0.18066667020320892
cluster8+learned,learned,learned,bipolar,none,clustered,"{""epochs"": 60}",,,shift,2,4096,128,30,30,cosine,uniform,1,32,0,0.9983333349227905,0.9973333477973938,0.49550861120224,0.9163365769052476,0.279,0.996666669845581,0.9959999918937683,0.9973333477973938,2529.0,1.0,651520,78592,24704,,,0.9120000004768372,0.3079516291618347,0.6206666827201843,0.4033333361148834
ce_wide+gauss,linear,gaussian,bipolar,none,ce,,,,shift,2,4096,128,30,30,cosine,uniform,1,32,0,0.9958333373069763,0.9940000176429749,0.36851415038108826,0.9950269563453149,0.193,0.9906666278839111,0.9919999837875366,0.9940000176429749,2528.0,1.0,651264,1589248,49280,1.0,128.0,0.9300000071525574,0.24247094988822937,0.6613333225250244,0.4673333168029785
ce_wide+signrff,rff,rff,bipolar,none,ce,"{""bw_select"": ""val""}",,,shift,2,4096,128,30,30,cosine,uniform,1,32,0,0.996666669845581,0.9933333396911621,0.3810182213783264,0.7565674142620756,0.025,0.9913333058357239,0.9919999837875366,0.9933333396911621,2544.0,32.0,651264,1589248,49280,,,0.9273332953453064,0.23167173564434052,0.6660000085830688,0.4346666634082794
ce_wide+learned,learned,learned,bipolar,none,ce,"{""epochs"": 60}",,,shift,2,4096,128,30,30,cosine,uniform,1,32,0,0.9958333373069763,0.996666669845581,0.5092633962631226,0.9248849427152751,0.293,0.9940000176429749,0.9953333139419556,0.996666669845581,2529.0,1.0,651520,1589248,49280,,,0.9286666512489319,0.32217177748680115,0.6459999680519104,0.4373333156108856
ce_deep+gauss,linear,gaussian,bipolar,none,ce,,,,shift,2,4096,128,30,30,cosine,uniform,1,32,0,0.9850000143051147,0.9746666550636292,0.3027436435222626,0.9962034320297694,0.225,0.9746666550636292,0.9726666808128357,0.9753333330154419,2528.0,1.0,651264,1327104,41088,1.0,128.0,0.8560000061988831,0.18248331546783447,0.5533333420753479,0.33133333921432495
ce_deep+signrff,rff,rff,bipolar,none,ce,"{""bw_select"": ""val""}",,,shift,2,4096,128,30,30,cosine,uniform,1,32,0,0.9883333444595337,0.9753333330154419,0.3661101460456848,0.8166325409084638,0.03,0.9760000109672546,0.9753333330154419,0.9760000109672546,2544.0,32.0,651264,1327104,41088,,,0.8673333525657654,0.2166251540184021,0.5659999847412109,0.3246666491031647
ce_deep+learned,learned,learned,bipolar,none,ce,"{""epochs"": 60}",,,shift,2,4096,128,30,30,cosine,uniform,1,32,0,0.9883333444595337,0.9879999756813049,0.4591112434864044,0.9277644612784325,0.286,0.9866666793823242,0.9833333492279053,0.9893333315849304,2529.0,1.0,651520,1327104,41088,,,0.871999979019165,0.26954200863838196,0.5146666765213013,0.26733332872390747
cotrain+gauss,linear,gaussian,bipolar,none,cotrain,,,,shift,2,4096,128,30,30,cosine,uniform,1,32,0,0.9975000023841858,0.9959999918937683,0.5337355136871338,0.9875422488606976,0.606,0.9933333396911621,0.996666669845581,0.9959999918937683,2528.0,1.0,651264,798720,24704,1.0,128.0,0.937333345413208,0.34481292963027954,0.6420000195503235,0.33533331751823425
cotrain+signrff,rff,rff,bipolar,none,cotrain,"{""bw_select"": ""val""}",,,shift,2,4096,128,30,30,cosine,uniform,1,32,0,0.9975000023841858,0.9959999918937683,0.5337355136871338,0.9875422488606976,0.013,0.9933333396911621,0.996666669845581,0.9959999918937683,2528.0,1.0,651264,798720,24704,,,0.937333345413208,0.34481292963027954,0.6420000195503235,0.33533331751823425
cotrain+learned,learned,learned,bipolar,none,cotrain,"{""epochs"": 60}",,,shift,2,4096,128,30,30,cosine,uniform,1,32,0,0.9975000023841858,0.9959999918937683,0.5337355136871338,0.9875422488606976,0.013,0.9933333396911621,0.996666669845581,0.9959999918937683,2528.0,1.0,651264,798720,24704,,,0.937333345413208,0.34481292963027954,0.6420000195503235,0.33533331751823425
cotrain_learnP+gauss,linear,gaussian,bipolar,none,cotrain,,,,shift,2,4096,128,30,30,cosine,uniform,1,32,0,0.996666669845581,0.9959999918937683,0.4960133731365204,0.9511038392287654,0.613,0.9926666617393494,0.9953333139419556,0.9959999918937683,2528.0,1.0,651264,798720,24704,1.0,128.0,0.9193333387374878,0.30773746967315674,0.5793333053588867,0.27000001072883606
cotrain_learnP+signrff,rff,rff,bipolar,none,cotrain,"{""bw_select"": ""val""}",,,shift,2,4096,128,30,30,cosine,uniform,1,32,0,0.996666669845581,0.9959999918937683,0.4960133731365204,0.9511038392287654,0.013,0.9926666617393494,0.9953333139419556,0.9959999918937683,2528.0,1.0,651264,798720,24704,,,0.9193333387374878,0.30773746967315674,0.5793333053588867,0.27000001072883606
cotrain_learnP+learned,learned,learned,bipolar,none,cotrain,"{""epochs"": 60}",,,shift,2,4096,128,30,30,cosine,uniform,1,32,0,0.996666669845581,0.9959999918937683,0.4960133731365204,0.9511038392287654,0.013,0.9926666617393494,0.9953333139419556,0.9959999918937683,2528.0,1.0,651264,798720,24704,,,0.9193333387374878,0.30773746967315674,0.5793333053588867,0.27000001072883606
