spec,family,rp,out,preproc,extractor,params,spec_sim,codec,task,seed,dim,F,C,epochs,sim,weight,multi,proto_bits,quant_train,val_acc,id_acc,margin_id,geom_fid,fit_s,mem_kb,vec_bits,ops_per_query,ext_bits,ext_ops,rp_density,rp_rank,proj,acc_shift_6,margin_ood,acc_shift_12,acc_shift_18,nmi,ari,auroc
fpe_b1|fp32,fpe,fpe,bipolar,none,raw,"{""bw_scale"": 0.25, ""phase_bits"": 1}",,fp32,novel,1,256,64,14,30,cosine,uniform,1,32,0,0.4714285731315613,0.5014285445213318,-0.001848904532380402,0.026995252994431906,0.085,78.03,1.0,20224,0,0,,,fpe_b1,,,,,0.08611574096948633,0.027272669826132884,0.5677928571428572
fpe_b1|int4,fpe,fpe,bipolar,none,raw,"{""bw_scale"": 0.25, ""phase_bits"": 1}",,int4,novel,1,256,64,14,30,cosine,uniform,1,32,0,0.4714285731315613,0.5014285445213318,-0.001848904532380402,0.026995252994431906,0.036,78.03,4.0,20480,0,0,,,fpe_b1,,,,,0.08611574096948633,0.027272669826132884,0.5677928571428572
fpe_b1|ternary,fpe,fpe,bipolar,none,raw,"{""bw_scale"": 0.25, ""phase_bits"": 1}",,ternary,novel,1,256,64,14,30,cosine,uniform,1,32,0,0.4714285731315613,0.5014285445213318,-0.001848904532380402,0.026995252994431906,0.033,78.03,2.0,20480,0,0,,,fpe_b1,,,,,0.08611574096948633,0.027272669826132884,0.5677928571428572
fpe_b1|bipolar,fpe,fpe,bipolar,none,raw,"{""bw_scale"": 0.25, ""phase_bits"": 1}",,bipolar,novel,1,256,64,14,30,cosine,uniform,1,32,0,0.4714285731315613,0.5014285445213318,-0.001848904532380402,0.026995252994431906,0.032,78.03,1.0,20480,0,0,,,fpe_b1,,,,,0.08611574096948633,0.027272669826132884,0.5677928571428572
learned|fp32,learned,learned,bipolar,none,raw,"{""epochs"": 60}",,fp32,novel,1,256,64,14,30,cosine,uniform,1,32,0,0.9839285612106323,0.9871428608894348,0.40629854798316956,0.650930531666899,0.153,78.5,1.0,20352,0,0,,,learned,,,,,0.5098838775941739,0.42345738429647933,0.9725571428571429
learned|int4,learned,learned,bipolar,none,raw,"{""epochs"": 60}",,int4,novel,1,256,64,14,30,cosine,uniform,1,32,0,0.9839285612106323,0.9871428608894348,0.40629854798316956,0.650930531666899,0.168,78.5,4.0,20608,0,0,,,learned,,,,,0.5098838775941739,0.42345738429647933,0.9725571428571429
learned|ternary,learned,learned,bipolar,none,raw,"{""epochs"": 60}",,ternary,novel,1,256,64,14,30,cosine,uniform,1,32,0,0.9839285612106323,0.9871428608894348,0.40629854798316956,0.650930531666899,0.167,78.5,2.0,20608,0,0,,,learned,,,,,0.5098838775941739,0.42345738429647933,0.9725571428571429
learned|bipolar,learned,learned,bipolar,none,raw,"{""epochs"": 60}",,bipolar,novel,1,256,64,14,30,cosine,uniform,1,32,0,0.9839285612106323,0.9871428608894348,0.40629854798316956,0.650930531666899,0.156,78.5,1.0,20608,0,0,,,learned,,,,,0.5098838775941739,0.42345738429647933,0.9725571428571429
gauss|fp32,linear,gaussian,bipolar,none,raw,,,fp32,novel,1,1024,64,14,30,cosine,uniform,1,32,0,0.9714285731315613,0.9742857217788696,0.20319408178329468,0.942666101356423,0.009,312.0,1.0,80896,0,0,1.0,64.0,gauss,,,,,0.9619209119001038,0.959689088842882,0.9767571428571428
gauss|int4,linear,gaussian,bipolar,none,raw,,,int4,novel,1,1024,64,14,30,cosine,uniform,1,32,0,0.9714285731315613,0.9742857217788696,0.20319408178329468,0.942666101356423,0.017,312.0,4.0,81920,0,0,,,gauss,,,,,0.9619209119001038,0.959689088842882,0.9767571428571428
gauss|ternary,linear,gaussian,bipolar,none,raw,,,ternary,novel,1,1024,64,14,30,cosine,uniform,1,32,0,0.9714285731315613,0.9742857217788696,0.20319408178329468,0.942666101356423,0.028,312.0,2.0,81920,0,0,,,gauss,,,,,0.9619209119001038,0.959689088842882,0.9767571428571428
gauss|bipolar,linear,gaussian,bipolar,none,raw,,,bipolar,novel,1,1024,64,14,30,cosine,uniform,1,32,0,0.9714285731315613,0.9742857217788696,0.20319408178329468,0.942666101356423,0.017,312.0,1.0,81920,0,0,,,gauss,,,,,0.9619209119001038,0.959689088842882,0.9767571428571428
signrff|fp32,rff,rff,real,none,raw,"{""bw_scale"": 1.0}",,fp32,novel,1,1024,64,14,30,cosine,uniform,1,32,0,0.9821428656578064,0.9814285635948181,0.06116935610771179,0.6881547391517876,0.031,316.0,32.0,80896,0,0,,,signrff,,,,,0.8602634048706178,0.792467637439225,0.8479833333333333
signrff|int4,rff,rff,real,none,raw,"{""bw_scale"": 1.0}",,int4,novel,1,1024,64,14,30,cosine,uniform,1,32,0,0.9821428656578064,0.9828571081161499,0.06106799468398094,0.6885719118205678,0.084,316.0,4.0,81920,0,0,,,signrff,,,,,0.981574829458578,0.9814206781371144,0.8478857142857145
signrff|ternary,rff,rff,real,none,raw,"{""bw_scale"": 1.0}",,ternary,novel,1,1024,64,14,30,cosine,uniform,1,32,0,0.9750000238418579,0.9828571081161499,0.058205749839544296,0.671144291324562,0.091,316.0,2.0,81920,0,0,,,signrff,,,,,0.9778932077985024,0.9777247332508445,0.8385535714285713
signrff|bipolar,rff,rff,real,none,raw,"{""bw_scale"": 1.0}",,bipolar,novel,1,1024,64,14,30,cosine,uniform,1,32,0,0.9750000238418579,0.9657142758369446,0.05411282554268837,0.6392756177891913,0.077,316.0,1.0,81920,0,0,,,signrff,,,,,0.9698832926030443,0.9669523774212171,0.8305130952380952
fpe_b1|fp32,fpe,fpe,bipolar,none,raw,"{""bw_scale"": 0.25, ""phase_bits"": 1}",,fp32,novel,1,1024,64,14,30,cosine,uniform,1,32,0,0.8535714149475098,0.8671428561210632,0.02974076010286808,0.028757147085934937,0.069,312.12,1.0,80896,0,0,,,fpe_b1,,,,,0.24658871866753598,0.10690513845918381,0.633104761904762
fpe_b1|int4,fpe,fpe,bipolar,none,raw,"{""bw_scale"": 0.25, ""phase_bits"": 1}",,int4,novel,1,1024,64,14,30,cosine,uniform,1,32,0,0.8535714149475098,0.8671428561210632,0.02974076010286808,0.028757147085934937,0.089,312.12,4.0,81920,0,0,,,fpe_b1,,,,,0.24658871866753598,0.10690513845918381,0.633104761904762
fpe_b1|ternary,fpe,fpe,bipolar,none,raw,"{""bw_scale"": 0.25, ""phase_bits"": 1}",,ternary,novel,1,1024,64,14,30,cosine,uniform,1,32,0,0.8535714149475098,0.8671428561210632,0.02974076010286808,0.028757147085934937,0.082,312.12,2.0,81920,0,0,,,fpe_b1,,,,,0.24658871866753598,0.10690513845918381,0.633104761904762
fpe_b1|bipolar,fpe,fpe,bipolar,none,raw,"{""bw_scale"": 0.25, ""phase_bits"": 1}",,bipolar,novel,1,1024,64,14,30,cosine,uniform,1,32,0,0.8535714149475098,0.8671428561210632,0.02974076010286808,0.028757147085934937,0.07,312.12,1.0,81920,0,0,,,fpe_b1,,,,,0.24658871866753598,0.10690513845918381,0.633104761904762
learned|fp32,learned,learned,bipolar,none,raw,"{""epochs"": 60}",,fp32,novel,1,1024,64,14,30,cosine,uniform,1,32,0,0.985714316368103,0.9885714054107666,0.4063183665275574,0.6877161132382943,0.206,312.5,1.0,81024,0,0,,,learned,,,,,0.6833755202585601,0.6288455600530162,0.9791952380952382
learned|int4,learned,learned,bipolar,none,raw,"{""epochs"": 60}",,int4,novel,1,1024,64,14,30,cosine,uniform,1,32,0,0.985714316368103,0.9885714054107666,0.4063183665275574,0.6877161132382943,0.197,312.5,4.0,82048,0,0,,,learned,,,,,0.6833755202585601,0.6288455600530162,0.9791952380952382
learned|ternary,learned,learned,bipolar,none,raw,"{""epochs"": 60}",,ternary,novel,1,1024,64,14,30,cosine,uniform,1,32,0,0.985714316368103,0.9885714054107666,0.4063183665275574,0.6877161132382943,0.168,312.5,2.0,82048,0,0,,,learned,,,,,0.6833755202585601,0.6288455600530162,0.9791952380952382
learned|bipolar,learned,learned,bipolar,none,raw,"{""epochs"": 60}",,bipolar,novel,1,1024,64,14,30,cosine,uniform,1,32,0,0.985714316368103,0.9885714054107666,0.4063183665275574,0.6877161132382943,0.212,312.5,1.0,82048,0,0,,,learned,,,,,0.6833755202585601,0.6288455600530162,0.9791952380952382
gauss|fp32,linear,gaussian,bipolar,none,raw,,,fp32,novel,1,4096,64,14,30,cosine,uniform,1,32,0,0.9732142686843872,0.9742857217788696,0.21035970747470856,0.9846511462451067,0.021,1248.0,1.0,323584,0,0,1.0,64.0,gauss,,,,,0.9561582707271461,0.9523909655607505,0.9818023809523809
gauss|int4,linear,gaussian,bipolar,none,raw,,,int4,novel,1,4096,64,14,30,cosine,uniform,1,32,0,0.9732142686843872,0.9742857217788696,0.21035970747470856,0.9846511462451067,0.026,1248.0,4.0,327680,0,0,,,gauss,,,,,0.9561582707271461,0.9523909655607505,0.9818023809523809
gauss|ternary,linear,gaussian,bipolar,none,raw,,,ternary,novel,1,4096,64,14,30,cosine,uniform,1,32,0,0.9732142686843872,0.9742857217788696,0.21035970747470856,0.9846511462451067,0.028,1248.0,2.0,327680,0,0,,,gauss,,,,,0.9561582707271461,0.9523909655607505,0.9818023809523809
gauss|bipolar,linear,gaussian,bipolar,none,raw,,,bipolar,novel,1,4096,64,14,30,cosine,uniform,1,32,0,0.9732142686843872,0.9742857217788696,0.21035970747470856,0.9846511462451067,0.009,1248.0,1.0,327680,0,0,,,gauss,,,,,0.9561582707271461,0.9523909655607505,0.9818023809523809
signrff|fp32,rff,rff,real,none,raw,"{""bw_scale"": 1.0}",,fp32,novel,1,4096,64,14,30,cosine,uniform,1,32,0,0.9803571701049805,0.9800000190734863,0.06262749433517456,0.7262035410310351,0.034,1264.0,32.0,323584,0,0,,,signrff,,,,,0.9889437706395594,0.9888452987456898,0.870627380952381
signrff|int4,rff,rff,real,none,raw,"{""bw_scale"": 1.0}",,int4,novel,1,4096,64,14,30,cosine,uniform,1,32,0,0.9803571701049805,0.9814285635948181,0.0625649243593216,0.7262305703736271,0.101,1264.0,4.0,327680,0,0,,,signrff,,,,,0.9889437706395594,0.9888452987456898,0.8710142857142857
signrff|ternary,rff,rff,real,none,raw,"{""bw_scale"": 1.0}",,ternary,novel,1,4096,64,14,30,cosine,uniform,1,32,0,0.9785714149475098,0.9757142663002014,0.06028562784194946,0.7215157466150964,0.085,1264.0,2.0,327680,0,0,,,signrff,,,,,0.9815505538929188,0.9812972360465136,0.8697642857142857
signrff|bipolar,rff,rff,real,none,raw,"{""bw_scale"": 1.0}",,bipolar,novel,1,4096,64,14,30,cosine,uniform,1,32,0,0.9767857193946838,0.9785714149475098,0.057108987122774124,0.7166134621584974,0.03,1264.0,1.0,327680,0,0,,,signrff,,,,,0.9752030243804443,0.9740304668759029,0.8696083333333333
fpe_b1|fp32,fpe,fpe,bipolar,none,raw,"{""bw_scale"": 0.25, ""phase_bits"": 1}",,fp32,novel,1,4096,64,14,30,cosine,uniform,1,32,0,0.923214316368103,0.9457142949104309,0.036327116191387177,0.03441021903239316,0.072,1248.5,1.0,323584,0,0,,,fpe_b1,,,,,0.22030409576803567,0.07988344467599214,0.6618404761904761
fpe_b1|int4,fpe,fpe,bipolar,none,raw,"{""bw_scale"": 0.25, ""phase_bits"": 1}",,int4,novel,1,4096,64,14,30,cosine,uniform,1,32,0,0.923214316368103,0.9457142949104309,0.036327116191387177,0.03441021903239316,0.069,1248.5,4.0,327680,0,0,,,fpe_b1,,,,,0.22030409576803567,0.07988344467599214,0.6618404761904761
fpe_b1|ternary,fpe,fpe,bipolar,none,raw,"{""bw_scale"": 0.25, ""phase_bits"": 1}",,ternary,novel,1,4096,64,14,30,cosine,uniform,1,32,0,0.923214316368103,0.9457142949104309,0.036327116191387177,0.03441021903239316,0.079,1248.5,2.0,327680,0,0,,,fpe_b1,,,,,0.22030409576803567,0.07988344467599214,0.6618404761904761
fpe_b1|bipolar,fpe,fpe,bipolar,none,raw,"{""bw_scale"": 0.25, ""phase_bits"": 1}",,bipolar,novel,1,4096,64,14,30,cosine,uniform,1,32,0,0.923214316368103,0.9457142949104309,0.036327116191387177,0.03441021903239316,0.076,1248.5,1.0,327680,0,0,,,fpe_b1,,,,,0.22030409576803567,0.07988344467599214,0.6618404761904761
learned|fp32,learned,learned,bipolar,none,raw,"{""epochs"": 60}",,fp32,novel,1,4096,64,14,30,cosine,uniform,1,32,0,0.985714316368103,0.991428554058075,0.4061448872089386,0.6955434321651431,0.241,1248.5,1.0,323712,0,0,,,learned,,,,,0.6661222037520715,0.6189400138127237,0.9790619047619047
learned|int4,learned,learned,bipolar,none,raw,"{""epochs"": 60}",,int4,novel,1,4096,64,14,30,cosine,uniform,1,32,0,0.985714316368103,0.991428554058075,0.4061448872089386,0.6955434321651431,0.185,1248.5,4.0,327808,0,0,,,learned,,,,,0.6661222037520715,0.6189400138127237,0.9790619047619047
learned|ternary,learned,learned,bipolar,none,raw,"{""epochs"": 60}",,ternary,novel,1,4096,64,14,30,cosine,uniform,1,32,0,0.985714316368103,0.991428554058075,0.4061448872089386,0.6955434321651431,0.188,1248.5,2.0,327808,0,0,,,learned,,,,,0.6661222037520715,0.6189400138127237,0.9790619047619047
learned|bipolar,learned,learned,bipolar,none,raw,"{""epochs"": 60}",,bipolar,novel,1,4096,64,14,30,cosine,uniform,1,32,0,0.985714316368103,0.991428554058075,0.4061448872089386,0.6955434321651431,0.164,1248.5,1.0,327808,0,0,,,learned,,,,,0.6661222037520715,0.6189400138127237,0.9790619047619047
gauss|fp32,linear,gaussian,bipolar,none,raw,,,fp32,novel,2,256,64,14,30,cosine,uniform,1,32,0,0.9446428418159485,0.9514285326004028,0.18312637507915497,0.818279021249473,0.008,78.0,1.0,20224,0,0,1.0,64.0,gauss,,,,,0.7765855242096433,0.7061483879900463,0.9412535714285714
gauss|int4,linear,gaussian,bipolar,none,raw,,,int4,novel,2,256,64,14,30,cosine,uniform,1,32,0,0.9446428418159485,0.9514285326004028,0.18312637507915497,0.818279021249473,0.007,78.0,4.0,20480,0,0,,,gauss,,,,,0.7765855242096433,0.7061483879900463,0.9412535714285714
gauss|ternary,linear,gaussian,bipolar,none,raw,,,ternary,novel,2,256,64,14,30,cosine,uniform,1,32,0,0.9446428418159485,0.9514285326004028,0.18312637507915497,0.818279021249473,0.011,78.0,2.0,20480,0,0,,,gauss,,,,,0.7765855242096433,0.7061483879900463,0.9412535714285714
gauss|bipolar,linear,gaussian,bipolar,none,raw,,,bipolar,novel,2,256,64,14,30,cosine,uniform,1,32,0,0.9446428418159485,0.9514285326004028,0.18312637507915497,0.818279021249473,0.008,78.0,1.0,20480,0,0,,,gauss,,,,,0.7765855242096433,0.7061483879900463,0.9412535714285714
signrff|fp32,rff,rff,real,none,raw,"{""bw_scale"": 1.0}",,fp32,novel,2,256,64,14,30,cosine,uniform,1,32,0,0.9446428418159485,0.9614285826683044,0.06199091300368309,0.6483745740031197,0.099,79.0,32.0,20224,0,0,,,signrff,,,,,0.8916032963243854,0.882336551501009,0.8471619047619048
signrff|int4,rff,rff,real,none,raw,"{""bw_scale"": 1.0}",,int4,novel,2,256,64,14,30,cosine,uniform,1,32,0,0.9446428418159485,0.9642857313156128,0.06185130029916763,0.6473151938988019,0.029,79.0,4.0,20480,0,0,,,signrff,,,,,0.845198479370773,0.8235086269144579,0.8463642857142857
signrff|ternary,rff,rff,real,none,raw,"{""bw_scale"": 1.0}",,ternary,novel,2,256,64,14,30,cosine,uniform,1,32,0,0.9428571462631226,0.9385713934898376,0.057271312922239304,0.6152320084116932,0.03,79.0,2.0,20480,0,0,,,signrff,,,,,0.7749847736812607,0.717220431678836,0.8250214285714286
signrff|bipolar,rff,rff,real,none,raw,"{""bw_scale"": 1.0}",,bipolar,novel,2,256,64,14,30,cosine,uniform,1,32,0,0.9053571224212646,0.9342857003211975,0.05169495567679405,0.560711335318187,0.092,79.0,1.0,20480,0,0,,,signrff,,,,,0.6225227920272108,0.5314526585641254,0.786295238095238
fpe_b1|fp32,fpe,fpe,bipolar,none,raw,"{""bw_scale"": 0.25, ""phase_bits"": 1}",,fp32,novel,2,256,64,14,30,cosine,uniform,1,32,0,0.4821428656578064,0.47857141494750977,-0.0010811669053509831,0.020580543450045986,0.032,78.03,1.0,20224,0,0,,,fpe_b1,,,,,0.11358596750863925,0.037457952534634395,0.5710952380952381
fpe_b1|int4,fpe,fpe,bipolar,none,raw,"{""bw_scale"": 0.25, ""phase_bits"": 1}",,int4,novel,2,256,64,14,30,cosine,uniform,1,32,0,0.4821428656578064,0.47857141494750977,-0.0010811669053509831,0.020580543450045986,0.032,78.03,4.0,20480,0,0,,,fpe_b1,,,,,0.11358596750863925,0.037457952534634395,0.5710952380952381
fpe_b1|ternary,fpe,fpe,bipolar,none,raw,"{""bw_scale"": 0.25, ""phase_bits"": 1}",,ternary,novel,2,256,64,14,30,cosine,uniform,1,32,0,0.4821428656578064,0.47857141494750977,-0.0010811669053509831,0.020580543450045986,0.031,78.03,2.0,20480,0,0,,,fpe_b1,,,,,0.11358596750863925,0.037457952534634395,0.5710952380952381
fpe_b1|bipolar,fpe,fpe,bipolar,none,raw,"{""bw_scale"": 0.25, ""phase_bits"": 1}",,bipolar,novel,2,256,64,14,30,cosine,uniform,1,32,0,0.4821428656578064,0.47857141494750977,-0.0010811669053509831,0.020580543450045986,0.03,78.03,1.0,20480,0,0,,,fpe_b1,,,,,0.11358596750863925,0.037457952534634395,0.5710952380952381
learned|fp32,learned,learned,bipolar,none,raw,"{""epochs"": 60}",,fp32,novel,2,256,64,14,30,cosine,uniform,1,32,0,0.9839285612106323,0.9900000095367432,0.39365413784980774,0.6740021319135587,0.177,78.5,1.0,20352,0,0,,,learned,,,,,0.6286850710576386,0.5698646901382114,0.9604428571428572
learned|int4,learned,learned,bipolar,none,raw,"{""epochs"": 60}",,int4,novel,2,256,64,14,30,cosine,uniform,1,32,0,0.9839285612106323,0.9900000095367432,0.39365413784980774,0.6740021319135587,0.162,78.5,4.0,20608,0,0,,,learned,,,,,0.6286850710576386,0.5698646901382114,0.9604428571428572
learned|ternary,learned,learned,bipolar,none,raw,"{""epochs"": 60}",,ternary,novel,2,256,64,14,30,cosine,uniform,1,32,0,0.9839285612106323,0.9900000095367432,0.39365413784980774,0.6740021319135587,0.164,78.5,2.0,20608,0,0,,,learned,,,,,0.6286850710576386,0.5698646901382114,0.9604428571428572
learned|bipolar,learned,learned,bipolar,none,raw,"{""epochs"": 60}",,bipolar,novel,2,256,64,14,30,cosine,uniform,1,32,0,0.9839285612106323,0.9900000095367432,0.39365413784980774,0.6740021319135587,0.154,78.5,1.0,20608,0,0,,,learned,,,,,0.6286850710576386,0.5698646901382114,0.9604428571428572
gauss|fp32,linear,gaussian,bipolar,none,raw,,,fp32,novel,2,1024,64,14,30,cosine,uniform,1,32,0,0.9660714268684387,0.9800000190734863,0.20559827983379364,0.9429480752979327,0.005,312.0,1.0,80896,0,0,1.0,64.0,gauss,,,,,0.9397689619846519,0.9341011614161058,0.9722047619047618
gauss|int4,linear,gaussian,bipolar,none,raw,,,int4,novel,2,1024,64,14,30,cosine,uniform,1,32,0,0.9660714268684387,0.9800000190734863,0.20559827983379364,0.9429480752979327,0.011,312.0,4.0,81920,0,0,,,gauss,,,,,0.9397689619846519,0.9341011614161058,0.9722047619047618
gauss|ternary,linear,gaussian,bipolar,none,raw,,,ternary,novel,2,1024,64,14,30,cosine,uniform,1,32,0,0.9660714268684387,0.9800000190734863,0.20559827983379364,0.9429480752979327,0.022,312.0,2.0,81920,0,0,,,gauss,,,,,0.9397689619846519,0.9341011614161058,0.9722047619047618
gauss|bipolar,linear,gaussian,bipolar,none,raw,,,bipolar,novel,2,1024,64,14,30,cosine,uniform,1,32,0,0.9660714268684387,0.9800000190734863,0.20559827983379364,0.9429480752979327,0.016,312.0,1.0,81920,0,0,,,gauss,,,,,0.9397689619846519,0.9341011614161058,0.9722047619047618
signrff|fp32,rff,rff,real,none,raw,"{""bw_scale"": 1.0}",,fp32,novel,2,1024,64,14,30,cosine,uniform,1,32,0,0.9714285731315613,0.977142870426178,0.060161639004945755,0.6947924275066031,0.086,316.0,32.0,80896,0,0,,,signrff,,,,,0.9565274573383757,0.9522369484477995,0.8665952380952381
signrff|int4,rff,rff,real,none,raw,"{""bw_scale"": 1.0}",,int4,novel,2,1024,64,14,30,cosine,uniform,1,32,0,0.9732142686843872,0.9757142663002014,0.06004434823989868,0.6947590931877914,0.084,316.0,4.0,81920,0,0,,,signrff,,,,,0.9441745350088886,0.9413884240347579,0.8658261904761905
signrff|ternary,rff,rff,real,none,raw,"{""bw_scale"": 1.0}",,ternary,novel,2,1024,64,14,30,cosine,uniform,1,32,0,0.9714285731315613,0.9742857217788696,0.05737243965268135,0.6782554438147907,0.087,316.0,2.0,81920,0,0,,,signrff,,,,,0.8682262203617722,0.8177692699588532,0.8615178571428572
signrff|bipolar,rff,rff,real,none,raw,"{""bw_scale"": 1.0}",,bipolar,novel,2,1024,64,14,30,cosine,uniform,1,32,0,0.9607142806053162,0.9742857217788696,0.05381049960851669,0.6613910094364176,0.07,316.0,1.0,81920,0,0,,,signrff,,,,,0.9261997001961436,0.9232678470031298,0.8496928571428571
fpe_b1|fp32,fpe,fpe,bipolar,none,raw,"{""bw_scale"": 0.25, ""phase_bits"": 1}",,fp32,novel,2,1024,64,14,30,cosine,uniform,1,32,0,0.8553571701049805,0.8442857265472412,0.029971113428473473,0.036515540270491725,0.083,312.12,1.0,80896,0,0,,,fpe_b1,,,,,0.11855557443522916,0.046402743155047124,0.6474619047619048
fpe_b1|int4,fpe,fpe,bipolar,none,raw,"{""bw_scale"": 0.25, ""phase_bits"": 1}",,int4,novel,2,1024,64,14,30,cosine,uniform,1,32,0,0.8553571701049805,0.8442857265472412,0.029971113428473473,0.036515540270491725,0.072,312.12,4.0,81920,0,0,,,fpe_b1,,,,,0.11855557443522916,0.046402743155047124,0.6474619047619048
fpe_b1|ternary,fpe,fpe,bipolar,none,raw,"{""bw_scale"": 0.25, ""phase_bits"": 1}",,ternary,novel,2,1024,64,14,30,cosine,uniform,1,32,0,0.8553571701049805,0.8442857265472412,0.029971113428473473,0.036515540270491725,0.075,312.12,2.0,81920,0,0,,,fpe_b1,,,,,0.11855557443522916,0.046402743155047124,0.6474619047619048
fpe_b1|bipolar,fpe,fpe,bipolar,none,raw,"{""bw_scale"": 0.25, ""phase_bits"": 1}",,bipolar,novel,2,1024,64,14,30,cosine,uniform,1,32,0,0.8553571701049805,0.8442857265472412,0.029971113428473473,0.036515540270491725,0.089,312.12,1.0,81920,0,0,,,fpe_b1,,,,,0.11855557443522916,0.046402743155047124,0.6474619047619048
learned|fp32,learned,learned,bipolar,none,raw,"{""epochs"": 60}",,fp32,novel,2,1024,64,14,30,cosine,uniform,1,32,0,0.9821428656578064,0.9814285635948181,0.3902726471424103,0.70215652803588,0.193,312.5,1.0,81024,0,0,,,learned,,,,,0.6390938606168484,0.5493071578022887,0.9650023809523809
learned|int4,learned,learned,bipolar,none,raw,"{""epochs"": 60}",,int4,novel,2,1024,64,14,30,cosine,uniform,1,32,0,0.9821428656578064,0.9814285635948181,0.3902726471424103,0.70215652803588,0.201,312.5,4.0,82048,0,0,,,learned,,,,,0.6390938606168484,0.5493071578022887,0.9650023809523809
learned|ternary,learned,learned,bipolar,none,raw,"{""epochs"": 60}",,ternary,novel,2,1024,64,14,30,cosine,uniform,1,32,0,0.9821428656578064,0.9814285635948181,0.3902726471424103,0.70215652803588,0.192,312.5,2.0,82048,0,0,,,learned,,,,,0.6390938606168484,0.5493071578022887,0.9650023809523809
learned|bipolar,learned,learned,bipolar,none,raw,"{""epochs"": 60}",,bipolar,novel,2,1024,64,14,30,cosine,uniform,1,32,0,0.9821428656578064,0.9814285635948181,0.3902726471424103,0.70215652803588,0.198,312.5,1.0,82048,0,0,,,learned,,,,,0.6390938606168484,0.5493071578022887,0.9650023809523809
gauss|fp32,linear,gaussian,bipolar,none,raw,,,fp32,novel,2,4096,64,14,30,cosine,uniform,1,32,0,0.9750000238418579,0.9814285635948181,0.2149076610803604,0.9842967365283251,0.022,1248.0,1.0,323584,0,0,1.0,64.0,gauss,,,,,0.9652174256495775,0.9632809150072865,0.9802357142857143
gauss|int4,linear,gaussian,bipolar,none,raw,,,int4,novel,2,4096,64,14,30,cosine,uniform,1,32,0,0.9750000238418579,0.9814285635948181,0.2149076610803604,0.9842967365283251,0.024,1248.0,4.0,327680,0,0,,,gauss,,,,,0.9652174256495775,0.9632809150072865,0.9802357142857143
gauss|ternary,linear,gaussian,bipolar,none,raw,,,ternary,novel,2,4096,64,14,30,cosine,uniform,1,32,0,0.9750000238418579,0.9814285635948181,0.2149076610803604,0.9842967365283251,0.033,1248.0,2.0,327680,0,0,,,gauss,,,,,0.9652174256495775,0.9632809150072865,0.9802357142857143
gauss|bipolar,linear,gaussian,bipolar,none,raw,,,bipolar,novel,2,4096,64,14,30,cosine,uniform,1,32,0,0.9750000238418579,0.9814285635948181,0.2149076610803604,0.9842967365283251,0.021,1248.0,1.0,327680,0,0,,,gauss,,,,,0.9652174256495775,0.9632809150072865,0.9802357142857143
signrff|fp32,rff,rff,real,none,raw,"{""bw_scale"": 1.0}",,fp32,novel,2,4096,64,14,30,cosine,uniform,1,32,0,0.9803571701049805,0.9871428608894348,0.0639505684375763,0.7329280422896634,0.078,1264.0,32.0,323584,0,0,,,signrff,,,,,0.96418259724636,0.9630662490309886,0.8867095238095238
signrff|int4,rff,rff,real,none,raw,"{""bw_scale"": 1.0}",,int4,novel,2,4096,64,14,30,cosine,uniform,1,32,0,0.9803571701049805,0.9885714054107666,0.06385660171508789,0.7329180466750338,0.087,1264.0,4.0,327680,0,0,,,signrff,,,,,0.9651856587494942,0.963132611331306,0.8867309523809526
signrff|ternary,rff,rff,real,none,raw,"{""bw_scale"": 1.0}",,ternary,novel,2,4096,64,14,30,cosine,uniform,1,32,0,0.9803571701049805,0.9871428608894348,0.06157613545656204,0.7295307087486211,0.094,1264.0,2.0,327680,0,0,,,signrff,,,,,0.8879675178392975,0.8199158333708907,0.8859666666666666
signrff|bipolar,rff,rff,real,none,raw,"{""bw_scale"": 1.0}",,bipolar,novel,2,4096,64,14,30,cosine,uniform,1,32,0,0.9767857193946838,0.9857142567634583,0.0578048974275589,0.7245201707308944,0.068,1264.0,1.0,327680,0,0,,,signrff,,,,,0.8424968362328015,0.7788548096091411,0.8848916666666666
fpe_b1|fp32,fpe,fpe,bipolar,none,raw,"{""bw_scale"": 0.25, ""phase_bits"": 1}",,fp32,novel,2,4096,64,14,30,cosine,uniform,1,32,0,0.9535714387893677,0.9485714435577393,0.03880057856440544,0.04935785635049711,0.044,1248.5,1.0,323584,0,0,,,fpe_b1,,,,,0.31420378201672816,0.13721024379478308,0.6731357142857143
fpe_b1|int4,fpe,fpe,bipolar,none,raw,"{""bw_scale"": 0.25, ""phase_bits"": 1}",,int4,novel,2,4096,64,14,30,cosine,uniform,1,32,0,0.9535714387893677,0.9485714435577393,0.03880057856440544,0.04935785635049711,0.069,1248.5,4.0,327680,0,0,,,fpe_b1,,,,,0.31420378201672816,0.13721024379478308,0.6731357142857143
fpe_b1|ternary,fpe,fpe,bipolar,none,raw,"{""bw_scale"": 0.25, ""phase_bits"": 1}",,ternary,novel,2,4096,64,14,30,cosine,uniform,1,32,0,0.9535714387893677,0.9485714435577393,0.03880057856440544,0.04935785635049711,0.071,1248.5,2.0,327680,0,0,,,fpe_b1,,,,,0.31420378201672816,0.13721024379478308,0.6731357142857143
