spec,family,rp,out,preproc,extractor,params,spec_sim,codec,task,seed,dim,F,C,epochs,sim,weight,multi,proto_bits,quant_train,val_acc,id_acc,margin_id,geom_fid,fit_s,acc_noise_0.5,acc_drop_0.2,acc_flip_0.05,mem_kb,vec_bits,ops_per_query,ext_bits,ext_ops,rp_density,rp_rank,acc_shift_6,margin_ood,acc_shift_12,acc_shift_18,nmi,ari,auroc
gaussian,linear,gaussian,bipolar,none,raw,,,,shells,0,4096,64,6,30,cosine,uniform,1,32,0,0.22999998927116394,0.2083333432674408,-0.04524208977818489,0.9950147410614063,0.007,0.20000001788139343,0.2083333432674408,0.22500000894069672,1120.0,1.0,290816,0,0,1.0,64.0,,,,,,,
rademacher,linear,rademacher,bipolar,none,raw,,,,shells,0,4096,64,6,30,cosine,uniform,1,32,0,0.26999998092651367,0.2916666865348816,-0.026263928040862083,0.9944351139118306,0.006,0.24166667461395264,0.21666668355464935,0.2750000059604645,128.0,1.0,290816,0,0,1.0,64.0,,,,,,,
uniform,linear,uniform,bipolar,none,raw,,,,shells,0,4096,64,6,30,cosine,uniform,1,32,0,0.1899999976158142,0.24166667461395264,-0.027015749365091324,0.994987465880322,0.005,0.2083333432674408,0.22500000894069672,0.2750000059604645,1120.0,1.0,290816,0,0,1.0,64.0,,,,,,,
laplace,linear,laplace,bipolar,none,raw,,,,shells,0,4096,64,6,30,cosine,uniform,1,32,0,0.20999999344348907,0.3083333373069763,-0.028575392439961433,0.9941607988648129,0.008,0.2083333432674408,0.25,0.25833335518836975,1120.0,1.0,290816,0,0,1.0,64.0,,,,,,,
student_t,linear,student_t,bipolar,none,raw,,,,shells,0,4096,64,6,30,cosine,uniform,1,32,0,0.26999998092651367,0.32500001788139343,-0.02768748439848423,0.9942508657622102,0.01,0.25833335518836975,0.22500000894069672,0.3083333373069763,1120.0,1.0,290816,0,0,1.0,64.0,,,,,,,
cauchy,linear,cauchy,bipolar,none,raw,,,,shells,0,4096,64,6,30,cosine,uniform,1,32,0,0.3199999928474426,0.30000001192092896,-0.026252515614032745,0.9757509087694425,0.009,0.2666666805744171,0.2083333432674408,0.28333336114883423,1120.0,1.0,290816,0,0,1.0,64.0,,,,,,,
achlioptas,linear,achlioptas,bipolar,none,raw,,,,shells,0,4096,64,6,30,cosine,uniform,1,32,0,0.20999999344348907,0.24166667461395264,-0.028000760823488235,0.9950119604848994,0.006,0.20000001788139343,0.20000001788139343,0.25833335518836975,117.28,1.0,115835,0,0,0.3325,64.0,,,,,,,
ternary,linear,ternary,bipolar,none,raw,,,,shells,0,4096,64,6,30,cosine,uniform,1,32,0,0.20999999344348907,0.22500000894069672,-0.02814568765461445,0.9948013205692731,0.007,0.30000001192092896,0.25,0.2083333432674408,138.73,1.0,203687,0,0,0.6676,64.0,,,,,,,
very_sparse,linear,very_sparse,bipolar,none,raw,,,,shells,0,4096,64,6,30,cosine,uniform,1,32,0,0.22999998927116394,0.2750000059604645,-0.021660421043634415,0.9937866344938768,0.005,0.30000001192092896,0.30000001192092896,0.2666666805744171,104.08,1.0,61773,0,0,0.1263,64.0,,,,,,,
count_sketch,linear,count_sketch,bipolar,none,raw,,,,shells,0,4096,64,6,30,cosine,uniform,1,32,0,0.5799999833106995,0.4583333432674408,-7.367581565631554e-05,0.8389667369489621,0.005,0.4833333492279053,0.5416666865348816,0.5,96.1,1.0,28736,0,0,0.0002,64.0,,,,,,,
srht,linear,srht,bipolar,none,raw,,,,shells,0,4096,64,6,30,cosine,uniform,1,32,0,0.10999999940395355,0.14166668057441711,-0.17659816145896912,0.8336858139109238,0.006,0.17500001192092896,0.17500001192092896,0.1666666716337204,128.0,1.0,290816,0,0,1.0,64.0,,,,,,,
hadamard_det,linear,hadamard_det,bipolar,none,raw,,,,shells,0,4096,64,6,30,cosine,uniform,1,32,0,0.14000000059604645,0.13333334028720856,-0.16782723367214203,0.8404662421584103,0.006,0.15833334624767303,0.21666668355464935,0.11666667461395264,128.0,1.0,290816,0,0,1.0,64.0,,,,,,,
orthogonal,linear,orthogonal,bipolar,none,raw,,,,shells,0,4096,64,6,30,cosine,uniform,1,32,0,0.22999998927116394,0.22500000894069672,-0.03904314339160919,0.9967132318590874,0.024,0.22500000894069672,0.19166667759418488,0.21666668355464935,1120.0,1.0,290816,0,0,1.0,64.0,,,,,,,
orth_blend,linear,orth_blend,bipolar,none,raw,,,,shells,0,4096,64,6,30,cosine,uniform,1,32,0,0.20999999344348907,0.25,-0.025314515456557274,0.9954774214869123,0.025,0.23333334922790527,0.2083333432674408,0.22500000894069672,1120.0,1.0,290816,0,0,1.0,64.0,,,,,,,
sobol,linear,sobol,bipolar,none,raw,,,,shells,0,4096,64,6,30,cosine,uniform,1,32,0,0.25,0.22500000894069672,-0.02890455164015293,0.9964963622673086,0.019,0.2666666805744171,0.23333334922790527,0.22500000894069672,1120.0,1.0,290816,0,0,1.0,64.0,,,,,,,
binary01,linear,binary01,bipolar,none,raw,,,,shells,0,4096,64,6,30,cosine,uniform,1,32,0,0.25,0.25833335518836975,-0.1637396216392517,0.4161887416140899,0.014,0.22500000894069672,0.23333334922790527,0.2666666805744171,112.0,1.0,159711,0,0,0.4999,64.0,,,,,,,
rff_b0.25,rff,rff,bipolar,none,raw,"{""bw_scale"": 0.25}",,,shells,0,4096,64,6,30,cosine,uniform,1,32,0,0.8799999952316284,0.9166666865348816,0.03058479167521,0.6296504863207254,0.005,0.8500000238418579,0.7000000476837158,0.9250000715255737,1136.0,32.0,290816,0,0,,,,,,,,,
rff_b1.0,rff,rff,bipolar,none,raw,"{""bw_scale"": 1.0}",,,shells,0,4096,64,6,30,cosine,uniform,1,32,0,0.5,0.5,-0.03034769929945469,0.6328396775639715,0.006,0.5,0.5,0.5,1136.0,32.0,290816,0,0,,,,,,,,,
rff_real_b1.0,rff,rff,real,none,raw,"{""bw_scale"": 1.0}",,,shells,0,4096,64,6,30,cosine,uniform,1,32,0,0.5,0.5,-0.030347691848874092,0.6328396775639715,0.006,0.5,0.5,0.5,1136.0,32.0,290816,0,0,,,,,,,,,
signrff_tuned,rff,rff,bipolar,none,raw,"{""bw_grid"": [0.05, 0.1, 0.25, 0.5, 1.0], ""bw_select"": ""val""}",,,shells,0,4096,64,6,30,cosine,uniform,1,32,0,0.7899999618530273,0.8416666984558105,0.03836892172694206,0.5408581576578763,0.009,0.7833333611488342,0.5833333730697632,0.8166667222976685,1136.0,32.0,290816,0,0,,,,,,,,,
fpe_phasor,fpe,fpe,bipolar,none,raw,"{""bw_scale"": 0.25}",,,shells,0,4096,64,6,30,cosine,uniform,1,32,0,0.8499999642372131,0.9416667222976685,0.02971947379410267,0.6408842395797193,0.005,0.8500000238418579,0.7083333730697632,0.9500000476837158,1232.0,32.0,319488,0,0,,,,,,,,,
fpe_b1,fpe,fpe,bipolar,none,raw,"{""bw_scale"": 0.25, ""phase_bits"": 1}",,,shells,0,4096,64,6,30,cosine,uniform,1,32,0,0.9399999976158142,0.9166666865348816,0.017608968541026115,0.009219355246960282,0.005,0.8750000596046448,0.675000011920929,0.8250000476837158,1120.5,1.0,290816,0,0,,,,,,,,,
fpe_b3,fpe,fpe,bipolar,none,raw,"{""bw_scale"": 0.25, ""phase_bits"": 3}",,,shells,0,4096,64,6,30,cosine,uniform,1,32,0,0.85999995470047,0.9250000715255737,0.028869623318314552,0.6397543678599363,0.005,0.8666667342185974,0.7083333730697632,0.9333333969116211,1217.5,1.5,319488,0,0,,,,,,,,,
nystrom_gauss,nystrom,nystrom,bipolar,none,raw,"{""kernel"": ""gaussian""}",,,shells,0,4096,64,6,30,cosine,uniform,1,32,0,0.7299999594688416,0.7250000238418579,0.02416517399251461,0.5635547967963098,0.005,0.6500000357627869,0.6083333492279053,0.7583333849906921,737.78,1.0,1907046,0,0,,,,,,,,,
nystrom_lap,nystrom,nystrom,bipolar,none,raw,"{""kernel"": ""laplacian""}",,,shells,0,4096,64,6,30,cosine,uniform,1,32,0,0.8299999833106995,0.8333333730697632,0.03791409358382225,0.8376366698547736,0.005,0.8083333969116211,0.6666666865348816,0.6666666865348816,737.78,1.0,1907046,0,0,,,,,,,,,
learned,learned,learned,bipolar,none,raw,"{""epochs"": 60}",,,shells,0,4096,64,6,30,cosine,uniform,1,32,0,0.38999998569488525,0.40833336114883423,-0.031319234520196915,0.9477045630484897,0.044,0.38333335518836975,0.3750000298023224,0.40833336114883423,1120.5,1.0,290944,0,0,,,,,,,,,
datainformed_k16,datainformed,datainformed,bipolar,none,raw,"{""K"": 16}",,,shells,0,4096,64,6,30,cosine,uniform,1,32,0,0.25999999046325684,0.2666666805744171,-0.02442951314151287,0.9946647846358837,0.06,0.25833335518836975,0.21666668355464935,0.2666666805744171,1120.0,1.0,290816,0,0,,,,,,,,,
imp_a0.5,imp,imp,bipolar,none,raw,"{""gain"": 0.5}",,,shells,0,4096,64,6,30,cosine,uniform,1,32,0,0.22999998927116394,0.25833335518836975,-0.02779434248805046,0.9943616041756943,0.007,0.25,0.2750000059604645,0.2666666805744171,1136.0,1.0,294912,0,0,,,,,,,,,
linear_real_fp32,linear,gaussian,real,none,raw,,,,shells,0,4096,64,6,30,cosine,uniform,1,32,0,0.22999998927116394,0.2083333432674408,-0.04524208977818489,0.9950147410614063,0.007,0.20000001788139343,0.2083333432674408,0.22500000894069672,1120.0,1.0,290816,0,0,1.0,64.0,,,,,,,
gaussian,linear,gaussian,bipolar,none,raw,,,,shells,1,4096,64,6,30,cosine,uniform,1,32,0,0.14999999105930328,0.19166667759418488,-0.05862058326601982,0.9952715913846106,0.008,0.20000001788139343,0.15833334624767303,0.19166667759418488,1120.0,1.0,290816,0,0,1.0,64.0,,,,,,,
rademacher,linear,rademacher,bipolar,none,raw,,,,shells,1,4096,64,6,30,cosine,uniform,1,32,0,0.1599999964237213,0.2083333432674408,-0.08867020905017853,0.9944445174604837,0.013,0.21666668355464935,0.18333333730697632,0.21666668355464935,128.0,1.0,290816,0,0,1.0,64.0,,,,,,,
uniform,linear,uniform,bipolar,none,raw,,,,shells,1,4096,64,6,30,cosine,uniform,1,32,0,0.20999999344348907,0.2083333432674408,-0.04969372972846031,0.9939346079806259,0.006,0.2083333432674408,0.15833334624767303,0.20000001788139343,1120.0,1.0,290816,0,0,1.0,64.0,,,,,,,
laplace,linear,laplace,bipolar,none,raw,,,,shells,1,4096,64,6,30,cosine,uniform,1,32,0,0.14000000059604645,0.2083333432674408,-0.07360746711492538,0.9938637777063862,0.008,0.2083333432674408,0.1666666716337204,0.20000001788139343,1120.0,1.0,290816,0,0,1.0,64.0,,,,,,,
student_t,linear,student_t,bipolar,none,raw,,,,shells,1,4096,64,6,30,cosine,uniform,1,32,0,0.22999998927116394,0.1666666716337204,-0.061394669115543365,0.9941829709260607,0.011,0.1666666716337204,0.17500001192092896,0.18333333730697632,1120.0,1.0,290816,0,0,1.0,64.0,,,,,,,
cauchy,linear,cauchy,bipolar,none,raw,,,,shells,1,4096,64,6,30,cosine,uniform,1,32,0,0.22999998927116394,0.22500000894069672,-0.048352696001529694,0.9733490878694837,0.009,0.2083333432674408,0.22500000894069672,0.23333334922790527,1120.0,1.0,290816,0,0,1.0,64.0,,,,,,,
achlioptas,linear,achlioptas,bipolar,none,raw,,,,shells,1,4096,64,6,30,cosine,uniform,1,32,0,0.25999999046325684,0.19166667759418488,-0.026037395000457764,0.9949963034459032,0.009,0.24166667461395264,0.17500001192092896,0.22500000894069672,117.35,1.0,116142,0,0,0.3337,64.0,,,,,,,
ternary,linear,ternary,bipolar,none,raw,,,,shells,1,4096,64,6,30,cosine,uniform,1,32,0,0.2199999988079071,0.18333333730697632,-0.03565877303481102,0.9950873720055925,0.016,0.20000001788139343,0.18333333730697632,0.2083333432674408,138.78,1.0,203907,0,0,0.6685,64.0,,,,,,,
very_sparse,linear,very_sparse,bipolar,none,raw,,,,shells,1,4096,64,6,30,cosine,uniform,1,32,0,0.26999998092651367,0.23333334922790527,-0.021760573610663414,0.9946448271371867,0.007,0.28333336114883423,0.2750000059604645,0.31666669249534607,104.04,1.0,61587,0,0,0.1256,64.0,,,,,,,
count_sketch,linear,count_sketch,bipolar,none,raw,,,,shells,1,4096,64,6,30,cosine,uniform,1,32,0,0.5600000023841858,0.5666667222976685,0.0001860941556515172,0.8325379441617474,0.005,0.4833333492279053,0.5583333373069763,0.5,96.1,1.0,28736,0,0,0.0002,63.0,,,,,,,
srht,linear,srht,bipolar,none,raw,,,,shells,1,4096,64,6,30,cosine,uniform,1,32,0,0.07999999821186066,0.125,-0.2143169343471527,0.851941740949486,0.007,0.14166668057441711,0.15833334624767303,0.125,128.0,1.0,290816,0,0,1.0,64.0,,,,,,,
hadamard_det,linear,hadamard_det,bipolar,none,raw,,,,shells,1,4096,64,6,30,cosine,uniform,1,32,0,0.14000000059604645,0.07500000298023224,-0.1966100037097931,0.8417104564759498,0.006,0.1666666716337204,0.10833334177732468,0.07500000298023224,128.0,1.0,290816,0,0,1.0,64.0,,,,,,,
orthogonal,linear,orthogonal,bipolar,none,raw,,,,shells,1,4096,64,6,30,cosine,uniform,1,32,0,0.1599999964237213,0.17500001192092896,-0.0432359017431736,0.9968743739073188,0.019,0.2083333432674408,0.18333333730697632,0.19166667759418488,1120.0,1.0,290816,0,0,1.0,64.0,,,,,,,
orth_blend,linear,orth_blend,bipolar,none,raw,,,,shells,1,4096,64,6,30,cosine,uniform,1,32,0,0.19999998807907104,0.15000000596046448,-0.05942434072494507,0.995516987841793,0.024,0.15833334624767303,0.18333333730697632,0.1666666716337204,1120.0,1.0,290816,0,0,1.0,64.0,,,,,,,
sobol,linear,sobol,bipolar,none,raw,,,,shells,1,4096,64,6,30,cosine,uniform,1,32,0,0.25,0.20000001788139343,-0.030861029401421547,0.9964644248781865,0.028,0.21666668355464935,0.20000001788139343,0.19166667759418488,1120.0,1.0,290816,0,0,1.0,64.0,,,,,,,
binary01,linear,binary01,bipolar,none,raw,,,,shells,1,4096,64,6,30,cosine,uniform,1,32,0,0.17999999225139618,0.2083333432674408,-0.14735047519207,0.5102159618390039,0.014,0.22500000894069672,0.25833335518836975,0.22500000894069672,112.0,1.0,159782,0,0,0.5001,64.0,,,,,,,
rff_b0.25,rff,rff,bipolar,none,raw,"{""bw_scale"": 0.25}",,,shells,1,4096,64,6,30,cosine,uniform,1,32,0,0.9199999570846558,0.8500000238418579,0.02480844035744667,0.6471168593329529,0.011,0.8250000476837158,0.6250000596046448,0.7666667103767395,1136.0,32.0,290816,0,0,,,,,,,,,
rff_b1.0,rff,rff,bipolar,none,raw,"{""bw_scale"": 1.0}",,,shells,1,4096,64,6,30,cosine,uniform,1,32,0,0.5299999713897705,0.5166667103767395,0.016924548894166946,0.6450231705446656,0.014,0.5250000357627869,0.550000011920929,0.5833333730697632,1136.0,32.0,290816,0,0,,,,,,,,,
rff_real_b1.0,rff,rff,real,none,raw,"{""bw_scale"": 1.0}",,,shells,1,4096,64,6,30,cosine,uniform,1,32,0,0.5299999713897705,0.5166667103767395,0.016924545168876648,0.6450231705446656,0.007,0.5250000357627869,0.550000011920929,0.5833333730697632,1136.0,32.0,290816,0,0,,,,,,,,,
signrff_tuned,rff,rff,bipolar,none,raw,"{""bw_grid"": [0.05, 0.1, 0.25, 0.5, 1.0], ""bw_select"": ""val""}",,,shells,1,4096,64,6,30,cosine,uniform,1,32,0,0.9199999570846558,0.8500000238418579,0.02480844408273697,0.6471168593329529,0.01,0.8250000476837158,0.6250000596046448,0.7666667103767395,1136.0,32.0,290816,0,0,,,,,,,,,
fpe_phasor,fpe,fpe,bipolar,none,raw,"{""bw_scale"": 0.25}",,,shells,1,4096,64,6,30,cosine,uniform,1,32,0,0.8999999761581421,0.8500000238418579,0.026179227977991104,0.6492220364921065,0.005,0.8333333730697632,0.6666666865348816,0.8666667342185974,1232.0,32.0,319488,0,0,,,,,,,,,
fpe_b1,fpe,fpe,bipolar,none,raw,"{""bw_scale"": 0.25, ""phase_bits"": 1}",,,shells,1,4096,64,6,30,cosine,uniform,1,32,0,0.9099999666213989,0.8916667103767395,0.017598319798707962,0.005992019956454802,0.005,0.8333333730697632,0.6500000357627869,0.7250000238418579,1120.5,1.0,290816,0,0,,,,,,,,,
fpe_b3,fpe,fpe,bipolar,none,raw,"{""bw_scale"": 0.25, ""phase_bits"": 3}",,,shells,1,4096,64,6,30,cosine,uniform,1,32,0,0.8899999856948853,0.8666667342185974,0.024951670318841934,0.648975923292296,0.005,0.8416666984558105,0.6250000596046448,0.8333333730697632,1217.5,1.5,319488,0,0,,,,,,,,,
nystrom_gauss,nystrom,nystrom,bipolar,none,raw,"{""kernel"": ""gaussian""}",,,shells,1,4096,64,6,30,cosine,uniform,1,32,0,0.7199999690055847,0.7000000476837158,0.024981917813420296,0.5844101249997661,0.005,0.6333333849906921,0.6416667103767395,0.5583333373069763,741.19,1.0,1911148,0,0,,,,,,,,,
nystrom_lap,nystrom,nystrom,bipolar,none,raw,"{""kernel"": ""laplacian""}",,,shells,1,4096,64,6,30,cosine,uniform,1,32,0,0.8499999642372131,0.7333333492279053,0.0300090741366148,0.8429165124161758,0.005,0.675000011920929,0.6166666746139526,0.7333333492279053,741.19,1.0,1911148,0,0,,,,,,,,,
learned,learned,learned,bipolar,none,raw,"{""epochs"": 60}",,,shells,1,4096,64,6,30,cosine,uniform,1,32,0,0.3100000023841858,0.3333333432674408,-0.04718240723013878,0.9293276010629308,0.058,0.36666667461395264,0.3500000238418579,0.32500001788139343,1120.5,1.0,290944,0,0,,,,,,,,,
datainformed_k16,datainformed,datainformed,bipolar,none,raw,"{""K"": 16}",,,shells,1,4096,64,6,30,cosine,uniform,1,32,0,0.17999999225139618,0.21666668355464935,-0.1326570063829422,0.9950744378750355,0.065,0.19166667759418488,0.19166667759418488,0.17500001192092896,1120.0,1.0,290816,0,0,,,,,,,,,
imp_a0.5,imp,imp,bipolar,none,raw,"{""gain"": 0.5}",,,shells,1,4096,64,6,30,cosine,uniform,1,32,0,0.22999998927116394,0.23333334922790527,-0.028883781284093857,0.994408934862915,0.014,0.24166667461395264,0.2750000059604645,0.24166667461395264,1136.0,1.0,294912,0,0,,,,,,,,,
linear_real_fp32,linear,gaussian,real,none,raw,,,,shells,1,4096,64,6,30,cosine,uniform,1,32,0,0.14999999105930328,0.19166667759418488,-0.05862058326601982,0.9952715913846106,0.015,0.20000001788139343,0.15833334624767303,0.19166667759418488,1120.0,1.0,290816,0,0,1.0,64.0,,,,,,,
gaussian,linear,gaussian,bipolar,none,raw,,,,shells,2,4096,64,6,30,cosine,uniform,1,32,0,0.2673267424106598,0.24793387949466705,-0.044040292501449585,0.9950261850548074,0.008,0.21487602591514587,0.22314049303531647,0.20661155879497528,1120.0,1.0,290816,0,0,1.0,64.0,,,,,,,
rademacher,linear,rademacher,bipolar,none,raw,,,,shells,2,4096,64,6,30,cosine,uniform,1,32,0,0.2970297038555145,0.23966941237449646,-0.030277300626039505,0.9943979544469559,0.007,0.22314049303531647,0.23140494525432587,0.23966941237449646,128.0,1.0,290816,0,0,1.0,64.0,,,,,,,
uniform,linear,uniform,bipolar,none,raw,,,,shells,2,4096,64,6,30,cosine,uniform,1,32,0,0.2772277295589447,0.1818181723356247,-0.031286414712667465,0.9947822985730896,0.006,0.1818181723356247,0.23140494525432587,0.24793387949466705,1120.0,1.0,290816,0,0,1.0,64.0,,,,,,,
laplace,linear,laplace,bipolar,none,raw,,,,shells,2,4096,64,6,30,cosine,uniform,1,32,0,0.2871287167072296,0.28099173307418823,-0.028011811897158623,0.9946549944629456,0.008,0.21487602591514587,0.24793387949466705,0.26446279883384705,1120.0,1.0,290816,0,0,1.0,64.0,,,,,,,
student_t,linear,student_t,bipolar,none,raw,,,,shells,2,4096,64,6,30,cosine,uniform,1,32,0,0.23762375116348267,0.1983470916748047,-0.037211861461400986,0.9949038311829072,0.019,0.1818181723356247,0.23966941237449646,0.20661155879497528,1120.0,1.0,290816,0,0,1.0,64.0,,,,,,,
cauchy,linear,cauchy,bipolar,none,raw,,,,shells,2,4096,64,6,30,cosine,uniform,1,32,0,0.14851485192775726,0.13223139941692352,-0.07120097428560257,0.9764002331061158,0.009,0.1818181723356247,0.1735537052154541,0.14876031875610352,1120.0,1.0,290816,0,0,1.0,64.0,,,,,,,
achlioptas,linear,achlioptas,bipolar,none,raw,,,,shells,2,4096,64,6,30,cosine,uniform,1,32,0,0.30693069100379944,0.20661155879497528,-0.030533820390701294,0.9944821766728229,0.006,0.1983470916748047,0.23966941237449646,0.1983470916748047,117.43,1.0,116458,0,0,0.3349,64.0,,,,,,,
ternary,linear,ternary,bipolar,none,raw,,,,shells,2,4096,64,6,30,cosine,uniform,1,32,0,0.24752475321292877,0.20661155879497528,-0.03193287551403046,0.9947801294961552,0.006,0.22314049303531647,0.23966941237449646,0.1900826394557953,138.68,1.0,203496,0,0,0.6669,64.0,,,,,,,
very_sparse,linear,very_sparse,bipolar,none,raw,,,,shells,2,4096,64,6,30,cosine,uniform,1,32,0,0.23762375116348267,0.23140494525432587,-0.05432877317070961,0.9942839726811704,0.006,0.22314049303531647,0.1983470916748047,0.22314049303531647,103.95,1.0,61230,0,0,0.1242,64.0,,,,,,,
count_sketch,linear,count_sketch,bipolar,none,raw,,,,shells,2,4096,64,6,30,cosine,uniform,1,32,0,0.5247524380683899,0.42975205183029175,-0.0001334400149062276,0.8449680546495223,0.005,0.4876032769680023,0.42148759961128235,0.46280989050865173,96.1,1.0,28736,0,0,0.0002,64.0,,,,,,,
srht,linear,srht,bipolar,none,raw,,,,shells,2,4096,64,6,30,cosine,uniform,1,32,0,0.178217813372612,0.1900826394557953,-0.16712087392807007,0.8453082710658465,0.006,0.1570247858762741,0.22314049303531647,0.20661155879497528,128.0,1.0,290816,0,0,1.0,64.0,,,,,,,
hadamard_det,linear,hadamard_det,bipolar,none,raw,,,,shells,2,4096,64,6,30,cosine,uniform,1,32,0,0.15841583907604218,0.10743801295757294,-0.19533269107341766,0.8341558133151716,0.006,0.14876031875610352,0.13223139941692352,0.11570247262716293,128.0,1.0,290816,0,0,1.0,64.0,,,,,,,
orthogonal,linear,orthogonal,bipolar,none,raw,,,,shells,2,4096,64,6,30,cosine,uniform,1,32,0,0.2574257254600525,0.1900826394557953,-0.04521308094263077,0.9968824566534067,0.018,0.22314049303531647,0.23140494525432587,0.20661155879497528,1120.0,1.0,290816,0,0,1.0,64.0,,,,,,,
orth_blend,linear,orth_blend,bipolar,none,raw,,,,shells,2,4096,64,6,30,cosine,uniform,1,32,0,0.2574257254600525,0.21487602591514587,-0.03120710887014866,0.9951364338552205,0.025,0.1900826394557953,0.21487602591514587,0.24793387949466705,1120.0,1.0,290816,0,0,1.0,64.0,,,,,,,
sobol,linear,sobol,bipolar,none,raw,,,,shells,2,4096,64,6,30,cosine,uniform,1,32,0,0.23762375116348267,0.1983470916748047,-0.02994457818567753,0.9966829225332487,0.018,0.21487602591514587,0.22314049303531647,0.1900826394557953,1120.0,1.0,290816,0,0,1.0,64.0,,,,,,,
binary01,linear,binary01,bipolar,none,raw,,,,shells,2,4096,64,6,30,cosine,uniform,1,32,0,0.029702968895435333,0.03305784985423088,-0.3987632691860199,0.4337426579527926,0.012,0.024793386459350586,0.09917354583740234,0.03305784985423088,112.03,1.0,160012,0,0,0.501,64.0,,,,,,,
rff_b0.25,rff,rff,bipolar,none,raw,"{""bw_scale"": 0.25}",,,shells,2,4096,64,6,30,cosine,uniform,1,32,0,0.8910890817642212,0.8760330080986023,0.02147769369184971,0.6698223621890975,0.005,0.8512396216392517,0.6859503984451294,0.8429751992225647,1136.0,32.0,290816,0,0,,,,,,,,,
rff_b1.0,rff,rff,bipolar,none,raw,"{""bw_scale"": 1.0}",,,shells,2,4096,64,6,30,cosine,uniform,1,32,0,0.49504950642585754,0.4958677589893341,-0.03891053423285484,0.6711812386470718,0.006,0.4958677589893341,0.4958677589893341,0.4958677589893341,1136.0,32.0,290816,0,0,,,,,,,,,
rff_real_b1.0,rff,rff,real,none,raw,"{""bw_scale"": 1.0}",,,shells,2,4096,64,6,30,cosine,uniform,1,32,0,0.49504950642585754,0.4958677589893341,-0.03891053423285484,0.6711812386470718,0.006,0.4958677589893341,0.4958677589893341,0.4958677589893341,1136.0,32.0,290816,0,0,,,,,,,,,
signrff_tuned,rff,rff,bipolar,none,raw,"{""bw_grid"": [0.05, 0.1, 0.25, 0.5, 1.0], ""bw_select"": ""val""}",,,shells,2,4096,64,6,30,cosine,uniform,1,32,0,0.801980197429657,0.8512396216392517,0.030652591958642006,0.5695376312570493,0.009,0.7933883666992188,0.6033057570457458,0.8181818127632141,1136.0,32.0,290816,0,0,,,,,,,,,
fpe_phasor,fpe,fpe,bipolar,none,raw,"{""bw_scale"": 0.25}",,,shells,2,4096,64,6,30,cosine,uniform,1,32,0,0.8613861203193665,0.8264462351799011,0.020491981878876686,0.6759453951319376,0.005,0.8677685856819153,0.6776859164237976,0.8181818127632141,1232.0,32.0,319488,0,0,,,,,,,,,
fpe_b1,fpe,fpe,bipolar,none,raw,"{""bw_scale"": 0.25, ""phase_bits"": 1}",,,shells,2,4096,64,6,30,cosine,uniform,1,32,0,0.9009900689125061,0.8842974901199341,0.014898153021931648,-0.0077730745226136265,0.005,0.8842974901199341,0.6776859164237976,0.8429751992225647,1120.5,1.0,290816,0,0,,,,,,,,,
fpe_b3,fpe,fpe,bipolar,none,raw,"{""bw_scale"": 0.25, ""phase_bits"": 3}",,,shells,2,4096,64,6,30,cosine,uniform,1,32,0,0.8712871074676514,0.8429751992225647,0.020176513120532036,0.6749127731778363,0.005,0.8595041036605835,0.6776859164237976,0.8264462351799011,1217.5,1.5,319488,0,0,,,,,,,,,
nystrom_gauss,nystrom,nystrom,bipolar,none,raw,"{""kernel"": ""gaussian""}",,,shells,2,4096,64,6,30,cosine,uniform,1,32,0,0.7326732277870178,0.6776859164237976,0.02425227127969265,0.5515746991858369,0.005,0.6033057570457458,0.6280991435050964,0.6776859164237976,744.61,1.0,1915250,0,0,,,,,,,,,
nystrom_lap,nystrom,nystrom,bipolar,none,raw,"{""kernel"": ""laplacian""}",,,shells,2,4096,64,6,30,cosine,uniform,1,32,0,0.8118811845779419,0.8016528487205505,0.02659056894481182,0.8486384098364446,0.005,0.71074378490448,0.6033057570457458,0.6611570119857788,744.61,1.0,1915250,0,0,,,,,,,,,
learned,learned,learned,bipolar,none,raw,"{""epochs"": 60}",,,shells,2,4096,64,6,30,cosine,uniform,1,32,0,0.40594059228897095,0.44628098607063293,-0.03773193061351776,0.9332814636545068,0.039,0.35537189245224,0.3636363446712494,0.42148759961128235,1120.5,1.0,290944,0,0,,,,,,,,,
datainformed_k16,datainformed,datainformed,bipolar,none,raw,"{""K"": 16}",,,shells,2,4096,64,6,30,cosine,uniform,1,32,0,0.2574257254600525,0.1983470916748047,-0.048981476575136185,0.9949552686670435,0.044,0.14049586653709412,0.23140494525432587,0.1735537052154541,1120.0,1.0,290816,0,0,,,,,,,,,
imp_a0.5,imp,imp,bipolar,none,raw,"{""gain"": 0.5}",,,shells,2,4096,64,6,30,cosine,uniform,1,32,0,0.2673267424106598,0.28925618529319763,-0.030706945806741714,0.9941210898451676,0.014,0.28099173307418823,0.24793387949466705,0.28925618529319763,1136.0,1.0,294912,0,0,,,,,,,,,
linear_real_fp32,linear,gaussian,real,none,raw,,,,shells,2,4096,64,6,30,cosine,uniform,1,32,0,0.2673267424106598,0.24793387949466705,-0.044040292501449585,0.9950261850548074,0.007,0.21487602591514587,0.22314049303531647,0.20661155879497528,1120.0,1.0,290816,0,0,1.0,64.0,,,,,,,
