spec,family,rp,out,preproc,extractor,params,spec_sim,codec,task,seed,dim,F,C,epochs,sim,weight,multi,proto_bits,quant_train,val_acc,id_acc,margin_id,geom_fid,fit_s,acc_noise_0.1,acc_noise_0.25,acc_noise_0.5,acc_noise_0.75,acc_noise_1,acc_noise_1.5,acc_drop_0.1,acc_drop_0.3,acc_drop_0.5,acc_flip_0.01,acc_flip_0.02,acc_flip_0.05,acc_flip_0.1,acc_flip_0.2,acc_flip_0.4,mem_kb,vec_bits,ops_per_query,ext_bits,ext_ops,rp_density,rp_rank,acc_shift_6,margin_ood,acc_shift_12,acc_shift_18
cauchy_l1,linear,cauchy,real,none,raw,,l1,,shift,1,4096,64,30,30,cosine,uniform,1,32,0,0.9941666722297668,0.9900000095367432,0.002936507575213909,0.9268365124092256,0.017,0.9919999837875366,0.9906666278839111,0.9793333411216736,0.9580000042915344,0.9193333387374878,0.7666666507720947,0.9866666793823242,0.9539999961853027,0.8573333024978638,0.9900000095367432,0.9900000095367432,0.9919999837875366,0.9919999837875366,0.9873332977294922,0.9253333210945129,1504.0,1.0,389120,0,0,1.0,64.0,0.9213333129882812,0.0016931992722675204,0.6146666407585144,0.29133331775665283
gaussian_l1,linear,gaussian,real,none,raw,,l1,,shift,1,4096,64,30,30,cosine,uniform,1,32,0,0.9991666674613953,0.996666669845581,0.0030338536016643047,0.9828754963327289,0.015,0.9973333477973938,0.9953333139419556,0.9873332977294922,0.9666666388511658,0.9366666674613953,0.8159999847412109,0.9879999756813049,0.9653333425521851,0.8786666393280029,0.996666669845581,0.996666669845581,0.996666669845581,0.9953333139419556,0.9953333139419556,0.940666675567627,1504.0,1.0,389120,0,0,1.0,64.0,0.9393333196640015,0.0017709133680909872,0.6579999923706055,0.31599998474121094
nystrom_gauss,nystrom,nystrom,bipolar,none,raw,"{""kernel"": ""gaussian""}",,,shift,1,4096,64,30,30,cosine,uniform,1,32,0,0.9008333683013916,0.9126666784286499,0.03600157052278519,0.4617824678941833,0.209,0.9113333225250244,0.8973333239555359,0.8726666569709778,0.8073333501815796,0.7133333086967468,0.5266666412353516,0.8773333430290222,0.7773333191871643,0.5973333120346069,0.9079999923706055,0.9020000100135803,0.8819999694824219,0.8546666502952576,0.7193333506584167,0.21799999475479126,132576.0,1.0,17162240,0,0,,,0.6666666865348816,0.01133446954190731,0.3499999940395355,0.19466666877269745
gaussian,linear,gaussian,bipolar,none,raw,,,,shift,2,4096,64,30,30,cosine,uniform,1,32,0,0.9975000023841858,0.9973333477973938,0.25736841559410095,0.982928383725162,0.021,0.9973333477973938,0.9946666359901428,0.9886666536331177,0.9713333249092102,0.9300000071525574,0.797333300113678,0.9933333396911621,0.9679999947547913,0.8866666555404663,0.9973333477973938,0.9973333477973938,0.9973333477973938,0.996666669845581,0.9959999918937683,0.9440000057220459,1504.0,1.0,389120,0,0,1.0,64.0,0.9539999961853027,0.16176192462444305,0.762666642665863,0.4886666536331177
rademacher,linear,rademacher,bipolar,none,raw,,,,shift,2,4096,64,30,30,cosine,uniform,1,32,0,0.9983333349227905,0.9973333477973938,0.2560971975326538,0.9824883008959844,0.014,0.996666669845581,0.9953333139419556,0.9866666793823242,0.9646666646003723,0.9286666512489319,0.8019999861717224,0.9946666359901428,0.9679999947547913,0.8833333253860474,0.996666669845581,0.996666669845581,0.996666669845581,0.996666669845581,0.996666669845581,0.9559999704360962,1504.0,1.0,389120,0,0,1.0,64.0,0.9513333439826965,0.15628308057785034,0.722000002861023,0.44999998807907104
very_sparse,linear,very_sparse,bipolar,none,raw,,,,shift,2,4096,64,30,30,cosine,uniform,1,32,0,0.9983333349227905,0.9973333477973938,0.25694912672042847,0.9808233827714359,0.014,0.9973333477973938,0.9940000176429749,0.9879999756813049,0.9693333506584167,0.9319999814033508,0.8053333163261414,0.9940000176429749,0.968666672706604,0.8786666393280029,0.9973333477973938,0.996666669845581,0.996666669845581,0.9973333477973938,0.996666669845581,0.9573333263397217,607.18,1.0,159534,0,0,0.1242,64.0,0.949999988079071,0.15700671076774597,0.7199999690055847,0.43933331966400146
count_sketch,linear,count_sketch,bipolar,none,raw,,,,shift,2,4096,64,30,30,cosine,uniform,1,32,0,0.9616667032241821,0.9693333506584167,0.001509458408690989,0.6670415024933187,0.014,0.9613333344459534,0.949999988079071,0.9206666350364685,0.8673333525657654,0.7886666655540466,0.6166666746139526,0.9053333401679993,0.7106666564941406,0.4699999988079071,0.11133333295583725,0.0793333351612091,0.11999999731779099,0.10266666859388351,0.06066666543483734,0.03333333134651184,480.25,1.0,127040,0,0,0.0002,64.0,0.8013333082199097,0.00074479024624452,0.5139999985694885,0.3413333296775818
srht,linear,srht,bipolar,none,raw,,,,shift,2,4096,64,30,30,cosine,uniform,1,32,0,0.9516667127609253,0.9593333005905151,0.20305880904197693,0.6594738552557546,0.015,0.9526666402816772,0.9440000057220459,0.9079999923706055,0.8579999804496765,0.7826666831970215,0.6153333187103271,0.9419999718666077,0.8560000061988831,0.690666675567627,0.9593333005905151,0.9586666822433472,0.9586666822433472,0.9599999785423279,0.9519999623298645,0.8653333187103271,1504.0,1.0,389120,0,0,1.0,64.0,0.8033333420753479,0.09890125691890717,0.4440000057220459,0.27666667103767395
orthogonal,linear,orthogonal,bipolar,none,raw,,,,shift,2,4096,64,30,30,cosine,uniform,1,32,0,0.9991666674613953,0.9979999661445618,0.2580113708972931,0.9896958529894296,0.028,0.9973333477973938,0.9953333139419556,0.9893333315849304,0.9693333506584167,0.9293333292007446,0.8086666464805603,0.9953333139419556,0.972000002861023,0.887333333492279,0.9979999661445618,0.9979999661445618,0.9979999661445618,0.9979999661445618,0.996666669845581,0.9580000042915344,1504.0,1.0,389120,0,0,1.0,64.0,0.9546666741371155,0.16074112057685852,0.7493333220481873,0.4633333384990692
sobol,linear,sobol,bipolar,none,raw,,,,shift,2,4096,64,30,30,cosine,uniform,1,32,0,0.9983333349227905,0.9973333477973938,0.2570946514606476,0.989014097612927,0.022,0.996666669845581,0.9959999918937683,0.9893333315849304,0.9713333249092102,0.9319999814033508,0.8026666641235352,0.9933333396911621,0.9699999690055847,0.8926666378974915,0.9973333477973938,0.9973333477973938,0.9973333477973938,0.9973333477973938,0.9940000176429749,0.9493333101272583,1504.0,1.0,389120,0,0,1.0,64.0,0.9546666741371155,0.15951871871948242,0.7339999675750732,0.46533334255218506
signrff_tuned,rff,rff,bipolar,none,raw,"{""bw_grid"": [0.05, 0.1, 0.25, 0.5, 1.0], ""bw_select"": ""val""}",,,shift,2,4096,64,30,30,cosine,uniform,1,32,0,0.9991666674613953,0.9946666359901428,0.147195965051651,0.6186398573425952,0.037,0.9946666359901428,0.9933333396911621,0.9853333234786987,0.9559999704360962,0.8933333158493042,0.44066667556762695,0.9906666278839111,0.9586666822433472,0.8519999980926514,0.9953333139419556,0.9946666359901428,0.9946666359901428,0.9933333396911621,0.9879999756813049,0.7206666469573975,1520.0,32.0,389120,0,0,,,0.9246666431427002,0.049324676394462585,0.28200000524520874,0.0573333315551281
fpe_b1,fpe,fpe,bipolar,none,raw,"{""bw_scale"": 0.25, ""phase_bits"": 1}",,,shift,2,4096,64,30,30,cosine,uniform,1,32,0,0.9900000095367432,0.9900000095367432,0.07885070145130157,0.04926025194323552,0.034,0.9879999756813049,0.9839999675750732,0.965999960899353,0.9146666526794434,0.7986666560173035,0.3173333406448364,0.9733332991600037,0.8553333282470703,0.5133333206176758,0.9900000095367432,0.9893333315849304,0.9893333315849304,0.9779999852180481,0.9120000004768372,0.3100000023841858,1504.5,1.0,389120,0,0,,,0.8499999642372131,0.024369850754737854,0.12533333897590637,0.03466666489839554
learned,learned,learned,bipolar,none,raw,"{""epochs"": 60}",,,shift,2,4096,64,30,30,cosine,uniform,1,32,0,0.9991666674613953,0.996666669845581,0.41594767570495605,0.7312956203827194,0.287,0.9946666359901428,0.9940000176429749,0.9873332977294922,0.9693333506584167,0.9253333210945129,0.7806666493415833,0.9913333058357239,0.9713333249092102,0.871999979019165,0.996666669845581,0.996666669845581,0.9973333477973938,0.996666669845581,0.996666669845581,0.9926666617393494,1504.5,1.0,389248,0,0,,,0.9353333115577698,0.24746443331241608,0.6493332982063293,0.39666667580604553
datainformed_k16,datainformed,datainformed,bipolar,none,raw,"{""K"": 16}",,,shift,2,4096,64,30,30,cosine,uniform,1,32,0,0.9983333349227905,0.9973333477973938,0.258340448141098,0.9834387206286146,0.06,0.9959999918937683,0.9953333139419556,0.9873332977294922,0.968666672706604,0.937333345413208,0.800000011920929,0.9940000176429749,0.9613333344459534,0.8846666812896729,0.996666669845581,0.996666669845581,0.996666669845581,0.9973333477973938,0.9940000176429749,0.949999988079071,1504.0,1.0,389120,0,0,,,0.9513333439826965,0.1601610779762268,0.7386666536331177,0.49933332204818726
cauchy_l1,linear,cauchy,real,none,raw,,l1,,shift,2,4096,64,30,30,cosine,uniform,1,32,0,0.9891666769981384,0.9953333139419556,0.002893193857744336,0.9261967441203199,0.017,0.9959999918937683,0.9919999837875366,0.9753333330154419,0.9493333101272583,0.909333348274231,0.7699999809265137,0.9879999756813049,0.9480000138282776,0.8553333282470703,0.9959999918937683,0.9959999918937683,0.9953333139419556,0.9959999918937683,0.9913333058357239,0.9206666350364685,1504.0,1.0,389120,0,0,1.0,64.0,0.918666660785675,0.0017041851533576846,0.6660000085830688,0.421999990940094
gaussian_l1,linear,gaussian,real,none,raw,,l1,,shift,2,4096,64,30,30,cosine,uniform,1,32,0,0.9975000023841858,0.9973333477973938,0.0030231077689677477,0.982928383725162,0.015,0.9959999918937683,0.9933333396911621,0.9879999756813049,0.9699999690055847,0.9319999814033508,0.7953333258628845,0.9919999837875366,0.9653333425521851,0.8840000033378601,0.9973333477973938,0.9973333477973938,0.996666669845581,0.996666669845581,0.9946666359901428,0.9306666851043701,1504.0,1.0,389120,0,0,1.0,64.0,0.95333331823349,0.0018756402423605323,0.7526666522026062,0.4806666672229767
nystrom_gauss,nystrom,nystrom,bipolar,none,raw,"{""kernel"": ""gaussian""}",,,shift,2,4096,64,30,30,cosine,uniform,1,32,0,0.9333333373069763,0.9133332967758179,0.03667815029621124,0.4774874637473147,0.211,0.9113333225250244,0.90666663646698,0.8733333349227905,0.8153333067893982,0.7353333234786987,0.5513333082199097,0.887333333492279,0.7993333339691162,0.6326666474342346,0.9120000004768372,0.9146666526794434,0.9026666283607483,0.8586666584014893,0.7099999785423279,0.1459999978542328,132576.0,1.0,17162240,0,0,,,0.7540000081062317,0.016249770298600197,0.4699999988079071,0.2746666669845581
